order_id,payment_sequential,payment_type,payment_installments,payment_value,profit
j47nbzyRefYQ,1,wallet,1,76.52,9.18
qy1JGq2npHsW,1,credit_card,3,298.18,35.78
RSCiE6ySaZhq,1,credit_card,3,69.46,8.34
TQznqy6OCCH6,1,credit_card,3,133.77,16.05
KLASLgRSSMBM,1,credit_card,1,556.24,66.75
GHG1BMSnorxG,1,credit_card,3,266.84,32.02
W7dBGAqJCkQu,1,wallet,1,192.69,23.12
JNtbcMLkYTTM,1,credit_card,1,70.4,8.45
PWjBjKwE9oWn,1,credit_card,5,296.61,35.59
s43nCKVueIGt,1,credit_card,2,162.82,19.54
Op0fvDuRxJet,1,credit_card,1,41.36,4.96
Qtzf1TIZwDtK,1,credit_card,2,16.91,2.03
lSV7rj8g9uya,1,credit_card,1,492.47,59.10
1knjP0s0A9Xo,1,credit_card,2,207.68,24.92
qJUXRn2atcOd,1,credit_card,6,98.62,11.83
SRZtnPy40aq8,1,credit_card,2,53.28,6.39
kfPNIvjTjYoO,1,wallet,1,208.77,25.05
MNZ8y8WSchDe,1,credit_card,10,272.18,32.66
pVSlIGo3EvRf,1,wallet,1,33.38,4.01
LWr58hy2IZFe,1,credit_card,4,46.43,5.57
nSUo9dAA4O8s,1,credit_card,3,88.87,10.66
GMbhWjItRptw,1,credit_card,8,9.28,1.11
WGlnLrvwT1lB,1,credit_card,6,229.74,27.57
xJa6BV1EZqEL,1,credit_card,2,190.04,22.80
ETCqAkXT150s,1,wallet,1,250.2,30.02
qGNxkWdtRLOX,1,credit_card,1,233.62,28.03
bZozP7pAvf7g,1,wallet,1,920.2,110.42
IrrZHeJz8Pyj,1,wallet,1,313.93,37.67
vzgkHXKQBvUI,1,credit_card,8,190.04,22.80
5fkbNJkwJlp9,1,credit_card,1,344.74,41.37
MvNMG9V0KCRZ,1,credit_card,2,1837.16,220.46
nZdeVHkAHnP8,1,wallet,1,244.36,29.32
JZk2IvHSYqM7,1,credit_card,10,94.05,11.29
VKSlwZqiK2EQ,4,voucher,1,61.62,7.39
OH18GWkyhDKX,1,credit_card,1,815.65,97.88
hvZ0Xrju14f2,1,credit_card,3,136.24,16.35
3HJZwdOqFiFe,1,credit_card,1,61.24,7.35
fNiicv0nH2qI,1,wallet,1,154.95,18.59
gEbKxqe3zsr4,1,credit_card,1,233.8,28.06
0elYqYuyDOzn,1,credit_card,3,84.82,10.18
9nNRrd5BCOLZ,1,credit_card,6,317.21,38.07
i7BHjQl6V28Y,2,voucher,1,256.48,30.78
LHhXjVIHjOjj,1,credit_card,1,323.47,38.82
ErUWhBHC942n,1,credit_card,3,159.7,19.16
DBc28z0CCx1C,1,wallet,1,153.17,18.38
mkfWLPcE4uaC,1,credit_card,1,91.75,11.01
GvoHXBVut8Qu,1,credit_card,1,182.42,21.89
vU1GzTchlG3l,1,credit_card,1,195.28,23.43
Lw52QFgl54Bu,1,credit_card,1,205.88,24.71
5xvrtoUdlI6u,1,credit_card,7,713.65,85.64
22jY3KPpQRjS,1,credit_card,4,537.18,64.46
vikgN3EL8WPB,1,credit_card,1,145.29,17.43
8Sv4EKXQClOx,1,wallet,1,470.62,56.47
lEXuHCQGImPv,1,debit_card,1,83.15,9.98
XE0rKX0Z3Cdj,1,credit_card,2,615.11,73.81
MiKRhHJn3QMr,1,wallet,1,264.38,31.73
StiQexqhxOG7,1,credit_card,8,168.68,20.24
YzNoeKnGrkNt,1,credit_card,4,73.43,8.81
0m2wQKM87BIA,1,credit_card,10,298.65,35.84
a9E6LFGjj7ol,1,credit_card,1,189.92,22.79
Tq7o7m337QvJ,1,credit_card,3,444.07,53.29
5EFfjigan0TB,1,wallet,1,3.67,0.44
jUeIlHkxV1yU,1,wallet,1,105.71,12.69
B69LXyjh4ww3,1,credit_card,6,372.8,44.74
Ud1skqkgAcul,1,credit_card,1,828.08,99.37
Jfnv27RMtE8N,1,credit_card,10,129,15.48
RY6lU6Uj6Wj2,1,wallet,1,416.59,49.99
2KCF0cIpWwuE,1,credit_card,1,80.05,9.61
d3eHTHFLqyZs,1,credit_card,1,489.83,58.78
D4hM6MYIZaHd,1,credit_card,5,222.48,26.70
bnjbhdiU0Qko,1,wallet,1,384.23,46.11
wfHnLTn6HKyO,1,wallet,1,31.53,3.78
rWpiTvxxuuBp,1,credit_card,6,54.32,6.52
9DQGQkvOg26o,1,credit_card,2,63.48,7.62
5lOvi7nlpArp,1,credit_card,5,79.05,9.49
WbqVANbBOeCP,1,credit_card,3,38.05,4.57
d0czq3FxQss0,1,credit_card,1,56.87,6.82
8jQImIWL5mNR,1,credit_card,3,211.44,25.37
gmgArpThSJyi,1,credit_card,3,338.6,40.63
RJI2N5VrupUs,1,wallet,1,81.98,9.84
UDBo8XCibwWp,1,wallet,1,347.83,41.74
DYj14I23AUTX,1,credit_card,1,410.84,49.30
AIEYGD3iZXHt,1,credit_card,8,205.19,24.62
y2tl2W14jDih,1,credit_card,2,279.38,33.53
HS9zbgp2cM1O,1,credit_card,10,711.56,85.39
NH7I5z72ovCu,1,credit_card,6,203.49,24.42
Y9qUOiqxrviN,1,credit_card,1,35.31,4.24
YViJleiBldLk,1,credit_card,8,22.18,2.66
QkfeA2Qga6WR,1,credit_card,3,19.06,2.29
E7VgxqVcj1lQ,1,credit_card,6,193.91,23.27
HrkuNagQFN6D,1,wallet,1,41.3,4.96
bDL6QV8Vewzs,1,credit_card,3,67.56,8.11
y4h6D0x03feI,1,credit_card,2,99.69,11.96
xrwKyClZ32pR,1,credit_card,3,165.06,19.81
bqsy0CrvhLpV,1,credit_card,1,222,26.64
X2UnySdyQ6Rr,1,credit_card,3,93.02,11.16
ISI0FVy1O022,1,wallet,1,67.25,8.07
Zw3HjQs4lLBI,1,credit_card,4,162.79,19.53
zdOdqInp00tJ,1,credit_card,1,176.69,21.20
9qMnM1X2Biox,1,credit_card,3,65.33,7.84
oNMYdAb6kdgn,1,wallet,1,53.61,6.43
CF10zAmWIZWq,1,wallet,1,80.69,9.68
SZOuXxdyklMl,1,credit_card,10,208.66,25.04
1FAEwhhM3YKD,1,credit_card,3,353.67,42.44
ojqJcWSI8udJ,1,wallet,1,293.85,35.26
iU2XHh4QCl5g,2,voucher,1,145.48,17.46
dbuqj9HTLEsJ,1,wallet,1,817.03,98.04
S9Ix6cfEdlvv,1,credit_card,4,214.09,25.69
OYZVt4azxvts,1,credit_card,6,280.84,33.70
4CCURtV7XT0o,1,credit_card,4,479.44,57.53
y501pL33jIrq,1,credit_card,3,146.19,17.54
u6MpLWNwl4u9,1,wallet,1,279.05,33.49
um6PDVDmgDiR,1,credit_card,4,51.52,6.18
LHlXtgtNuqlJ,1,wallet,1,167.28,20.07
5ysRKbZYIR50,1,credit_card,8,30.13,3.62
el1H33FCtFFV,1,credit_card,1,91.42,10.97
zHeBO9MNR6Ek,1,voucher,1,36.8,4.42
yH41jizNxSFU,1,credit_card,1,1877.84,225.34
1ElMHUm81mDy,1,credit_card,4,224.6,26.95
7MeynwR3zkFH,1,credit_card,1,83.9,10.07
cbTlKFufd9ir,1,wallet,1,594.55,71.35
iP1qa06A3rWq,1,credit_card,1,251.82,30.22
xKxU1cpMU6hv,1,credit_card,1,461.94,55.43
PXTmdLoCNMOD,1,wallet,1,126.11,15.13
6fRkMWJnMw7O,1,credit_card,4,349.1,41.89
xxTCTJGDymYk,1,credit_card,1,113,13.56
A0vOJygOMsj9,1,credit_card,10,1.53,0.18
A2vEQLIaFy7y,1,credit_card,2,538.39,64.61
rSHzx2kUjmiu,1,credit_card,3,149.31,17.92
0oL7Qi5nBLEs,1,credit_card,3,201.77,24.21
3B4l6SxVyDeU,1,credit_card,6,91.15,10.94
UfF3c29s6EV6,1,credit_card,6,194.44,23.33
T8s2N2b8tIMt,1,credit_card,1,266.3,31.96
oCnUNclhJTTr,1,wallet,1,159.58,19.15
R4sV0RjtlCuv,1,credit_card,2,154.7,18.56
KjMUsl1qE1qK,1,credit_card,8,1719.92,206.39
Q0C0MobCYiov,1,credit_card,10,316.76,38.01
w3Rr6nosbNJL,1,wallet,1,301.64,36.20
MEfMNcIeK1l2,1,credit_card,1,105.68,12.68
EdyUoL8KVbPJ,1,credit_card,4,227.74,27.33
05otS892Ku8k,1,credit_card,3,139.68,16.76
CX4ub2JP01S2,1,wallet,1,165.94,19.91
kugFIQg9ApQQ,2,voucher,1,223.08,26.77
pOSf6IPzWMW8,1,credit_card,1,91.31,10.96
WQbYow1aZPaY,1,credit_card,2,43.16,5.18
NaeNG922OwS8,1,credit_card,8,202.74,24.33
BcA1xlklioXn,1,credit_card,2,104.93,12.59
60AaD9gyfvMf,1,wallet,1,158.58,19.03
935k2uLFmJpu,1,credit_card,5,386.76,46.41
QHKDQhvfkxdK,1,debit_card,1,96,11.52
njrcEYAZHHB3,1,credit_card,8,454.66,54.56
c6jrJo2vbFXi,1,credit_card,10,79.6,9.55
oEkwpx8nEJxH,1,credit_card,1,87.95,10.55
iqpBnEha7DB8,1,credit_card,3,244.35,29.32
aJEJvlHNOunH,1,wallet,1,283.52,34.02
evkzvzxR9FI9,1,credit_card,1,115.54,13.86
uB5hNoJZzoio,1,credit_card,1,156.89,18.83
RQ6P0sELRywB,1,credit_card,4,509.61,61.15
G66qEGjXyEYI,1,wallet,1,86.75,10.41
SU1r8BuZVgIU,1,credit_card,5,181.96,21.84
n7l6bEsVPOEs,1,credit_card,3,199.06,23.89
MYkJa9h5YKiP,1,wallet,1,25.38,3.05
bU2hFbcFMoIq,1,wallet,1,53.22,6.39
BV5fmgXHFLNo,1,credit_card,1,128.36,15.40
uk1iI5zdSe9k,1,credit_card,1,818.01,98.16
cccBaHYIfpu5,1,credit_card,1,49.55,5.95
JqCdgnb8VJXz,1,credit_card,10,23.92,2.87
unQdIOV3CvxF,1,credit_card,1,80.67,9.68
EconWPGjwzSX,1,wallet,1,982.85,117.94
93adAXsjaDMN,1,credit_card,1,41.21,4.95
NyIVWj0sAD7O,1,credit_card,1,267.45,32.09
fALkJokLxKK8,1,wallet,1,3.02,0.36
NoCLI8UmYKQl,1,credit_card,1,200.09,24.01
JXWRpupDXdby,1,wallet,1,472.02,56.64
wW7FrQBp2z4A,1,wallet,1,67.92,8.15
eFvSsZVYKB6c,1,credit_card,1,317.19,38.06
nQzwJTYQZ8ZE,1,wallet,1,125.87,15.10
ZC1SWpDOASwI,1,credit_card,1,99.05,11.89
4UJK4GWICbvg,3,voucher,1,190.46,22.86
4Ia7YMY5nxcx,1,credit_card,3,183.79,22.05
mTXXOeIjxTKE,1,credit_card,1,318.82,38.26
srI8poascp9T,1,credit_card,3,253.01,30.36
IK5rA7AmkhBo,2,voucher,1,324.98,39.00
5TTImOSVUWhY,1,credit_card,3,403.95,48.47
whPI8cRaeYmw,1,credit_card,1,217,26.04
kLrTn0CX5Jum,1,credit_card,10,151.14,18.14
AUiF7xitJzK0,1,credit_card,2,85.05,10.21
mXcubqDWFJBX,1,wallet,1,381.88,45.83
yHzbfLe1Le4v,1,wallet,1,185.89,22.31
tfeS8kIgxDrT,1,wallet,1,78.24,9.39
Q5H3pv07a06u,1,credit_card,2,4.68,0.56
F0k4zZA9T6Bz,1,credit_card,8,30.89,3.71
wGM2MPuzkHAE,1,wallet,1,60.65,7.28
DQgchAamGqsT,1,credit_card,2,577.6,69.31
bUrdRPIn6r09,1,credit_card,3,421.65,50.60
z6bx11PDVO7S,1,credit_card,7,156.28,18.75
vfE6sObVnOdC,1,credit_card,1,5.5,0.66
Ja6JCDU1jE5z,1,credit_card,4,419.94,50.39
iJfSI5CT2kko,6,voucher,1,3.89,0.47
JSm40WWVC25P,1,credit_card,1,7.19,0.86
AYiiXSTqPkq0,1,credit_card,4,66.99,8.04
Mkqu7Gh0QXod,1,credit_card,3,499.4,59.93
prOoURkpdAec,1,voucher,1,506.98,60.84
T75DKyhnXoBU,1,credit_card,1,25.58,3.07
3HnpGbkAtZAh,1,wallet,1,106.85,12.82
kTWD6xJ2kwzL,1,credit_card,1,97.43,11.69
ETnx0sz3xnAU,1,credit_card,8,823.83,98.86
9s26xNq4w8r3,1,credit_card,2,256.37,30.76
TOl2ECIjkA6J,1,credit_card,2,69.43,8.33
lIYTFUrNW3yP,1,wallet,1,626.28,75.15
BUqfY9YhEE9l,1,credit_card,1,246.87,29.62
Vu0YR7cWB6XP,1,wallet,1,88.49,10.62
n7Zc2RRCJVKy,1,credit_card,1,147.48,17.70
RHh6Nh61X0PZ,1,credit_card,10,90.3,10.84
NDQkns0AyO7w,1,wallet,1,389.31,46.72
54pUJQi77qjm,1,wallet,1,67.59,8.11
93SLAwP1gDa9,1,wallet,1,429.17,51.50
nZGmLdxEiWP6,1,credit_card,2,18.06,2.17
t1nlBImXpnKZ,1,credit_card,1,96.13,11.54
bveEvRk4lfTu,1,credit_card,1,67.57,8.11
PgrnmLT1Zth2,1,credit_card,5,419.94,50.39
TG1NSG2YlZ0i,1,credit_card,4,18.43,2.21
4KRHb8wvXth4,1,credit_card,5,93.45,11.21
NY7vb63BRC1x,1,credit_card,3,124.95,14.99
Dm25bAvONnz6,1,debit_card,1,33.99,4.08
6xm1JkdkqBxQ,1,wallet,1,77.31,9.28
W47F7dRlFEkB,1,credit_card,6,345.18,41.42
RlgvxnN9rlYC,1,credit_card,1,144.37,17.32
45rHlrqxkiYf,1,credit_card,3,476.65,57.20
rI4CCAM4LpjM,1,credit_card,4,431.15,51.74
HKbbEPBYGMtx,1,credit_card,10,201.51,24.18
q5lkvp832hmT,2,voucher,1,1843.85,221.26
TE9KxjtXRKQR,1,credit_card,1,68.63,8.24
qblgsHpkZ5dN,1,wallet,1,74.7,8.96
STc9WJeGTHPI,1,credit_card,10,124.83,14.98
XK1bwT7i7W8Q,1,wallet,1,267.76,32.13
z0t9nAiYc9do,1,credit_card,1,217.82,26.14
JmWgY77Spbku,1,credit_card,1,140.89,16.91
YylkeQtJkelI,3,voucher,1,56.94,6.83
7UbWZ8BH3cUA,1,credit_card,2,80.4,9.65
lJf0JKRpRYWs,1,wallet,1,213.11,25.57
u9w1uviatL4F,1,credit_card,11,213.62,25.63
Fd4nuLrwLXUx,1,credit_card,6,131.09,15.73
FNtXNRuM6J0r,1,credit_card,1,314.84,37.78
IvKQq8UfNZ6q,1,credit_card,2,104.53,12.54
QP5qDxouLbBC,1,credit_card,1,0.91,0.11
bKBkdHLgvExS,1,credit_card,1,297.34,35.68
z7tDtK8NCbwN,1,credit_card,1,230.83,27.70
5E0xmcMynlJ6,1,credit_card,3,373.13,44.78
O25vzS8vPAoL,1,credit_card,2,144.56,17.35
8ZNKOs0291sk,1,wallet,1,52.83,6.34
pVN58Shn0o74,1,credit_card,2,165.54,19.86
DUxuSdNgC8gz,1,credit_card,8,202.31,24.28
K4g7m5wAiSdd,1,credit_card,1,26.44,3.17
TCU3zSIqmAB8,1,credit_card,5,136.06,16.33
vyf7as8U482H,1,credit_card,1,28.46,3.42
NADXubiaXoNw,1,wallet,1,50.62,6.07
nip4sROeihYT,1,credit_card,4,871.19,104.54
k2GnuxfKjrMq,1,credit_card,6,63.81,7.66
wzDPxxemGZbA,1,credit_card,1,3979.55,477.55
YP0LbmlJ7HDV,1,credit_card,4,336.59,40.39
hH5jV07UhRqR,1,credit_card,1,39.4,4.73
CaOcJ9X7GYCF,1,credit_card,4,59.21,7.11
5aPV4KbEdxEx,1,credit_card,3,297.32,35.68
9f9CnaNfyVgY,13,voucher,1,534.25,64.11
Y99yyfjAebjU,1,credit_card,5,31.33,3.76
tQ2Q5Gt9jg61,1,wallet,1,220.46,26.46
EUNUwhDgQwrD,1,credit_card,7,218.67,26.24
zoVlhghW5fMb,1,wallet,1,1061.76,127.41
pzxSvkzuczf7,1,credit_card,1,618.07,74.17
XzJTCV7r1ZJr,1,credit_card,4,301.64,36.20
qu0UkjRpM4Ip,1,credit_card,9,235.46,28.26
Jf4jhHGTAdFH,1,wallet,1,243.5,29.22
iWVrXMuXAkkN,1,credit_card,3,59,7.08
lRFUKCI4EPvm,1,credit_card,7,42.68,5.12
Xq5fY02lZUiK,1,credit_card,3,164.2,19.70
6diYPNmOMSTQ,1,wallet,1,389.31,46.72
Df3xECdck2i9,2,voucher,1,33.48,4.02
s1j2zrJTgRYx,1,wallet,1,415.43,49.85
LxjpdaGrhQAL,1,wallet,1,112.27,13.47
DQf5KkHBl4qw,1,wallet,1,34.61,4.15
GLSvz0IFsi6I,1,wallet,1,189.92,22.79
hLkhGavAK0er,1,wallet,1,503.77,60.45
HqY3yyXAhyk1,1,credit_card,1,1.99,0.24
UwjmMP2HyV1x,1,credit_card,1,2026.54,243.18
kioHFBsTSwcW,1,credit_card,1,223.32,26.80
rQi9978W3PEZ,1,credit_card,1,193.4,23.21
DewIu3NJp9HG,1,credit_card,8,66.09,7.93
ArPQnRs1uvRd,1,credit_card,1,108.67,13.04
dMQo8HKmgJYN,1,credit_card,3,173.18,20.78
Yul30GkrWDQX,1,credit_card,10,168.27,20.19
IzprK5420s14,1,wallet,1,90.74,10.89
z5Foob2H6tAi,1,credit_card,4,51.69,6.20
WHKxLSZTIISA,1,credit_card,4,661.1,79.33
dRHOC4xbF8th,1,wallet,1,91.08,10.93
ctRIARH8Ad9p,1,credit_card,5,48.62,5.83
BERM3ZJO2z10,1,credit_card,6,5.32,0.64
ujo5yCCmg9jm,1,credit_card,5,98.43,11.81
MCf5rvaS86Yz,1,credit_card,1,249.39,29.93
yUbudFbo0Bx2,1,credit_card,3,156.74,18.81
ZTAvJ4qAWBVD,1,wallet,1,128.64,15.44
ujHZIqrSIXa6,1,voucher,1,387.64,46.52
tqFHukHqMptL,1,credit_card,1,40.5,4.86
xcU24v5ZnU5e,1,credit_card,3,466.96,56.04
rhJIf8gWuOp0,1,credit_card,3,37.26,4.47
QYFPZMHU3DUe,1,credit_card,5,55.44,6.65
ys2XDf829PKc,1,credit_card,6,222.86,26.74
0wkGHZPV06Wj,1,credit_card,2,377.55,45.31
7NmkpNgFdiE1,1,wallet,1,134.6,16.15
NvmKetYRkbpF,1,credit_card,10,208.66,25.04
gvcIdvQMxjcQ,1,credit_card,5,75.26,9.03
OakybmbdAZdG,3,voucher,1,247.88,29.75
cL38LO2kuijN,1,wallet,1,1859.1,223.09
8VTkmVqw8CDQ,1,credit_card,1,315.77,37.89
P9sM0bHRPJLH,1,wallet,1,146.54,17.58
nRtL4doJusaG,1,credit_card,1,971.96,116.64
Tq65vvqjvOc4,1,credit_card,5,217.82,26.14
v3pXk1DjUohq,1,wallet,1,545.14,65.42
2JKHXE8g7AWJ,1,credit_card,4,90.66,10.88
rf6glkZc45yl,1,wallet,1,479.17,57.50
GDhlI9QD6C7t,2,voucher,1,94.74,11.37
LmbGJPN7VuRi,1,credit_card,5,83.19,9.98
VtPBzaSc6Jr8,1,credit_card,9,249.99,30.00
lzDbEaOrIth8,1,credit_card,1,158.82,19.06
uLW3F1XiLbpE,1,credit_card,1,382,45.84
ramktPUy1d97,1,voucher,1,63.8,7.66
gBAsscrcNOfp,1,wallet,1,2455.12,294.61
zb8Si8zNe5v5,1,credit_card,2,263.46,31.62
KYbjg0UsEeN8,1,wallet,1,168.75,20.25
hSoesWp10qpL,1,credit_card,2,246.83,29.62
fmP2mSx0gEBr,1,credit_card,4,162.86,19.54
YNhKn8aZsrNf,1,wallet,1,76.1,9.13
BHIFpDeAULNV,1,wallet,1,342.54,41.10
dkER9AEaDjrH,1,credit_card,1,55.29,6.63
eeHEluDbVJ3K,1,credit_card,2,347.7,41.72
WcfBpaVpKP3x,1,wallet,1,186.65,22.40
9Cvcj8CNU0FE,3,voucher,1,1843.85,221.26
tyuWGoXZt3UX,1,credit_card,2,43.4,5.21
YqUD1KvTzORH,1,wallet,1,164.46,19.74
NQQbtQrIKaD4,1,credit_card,8,151.26,18.15
kkEQDgOJsmeY,1,credit_card,6,253.62,30.43
MnipzLqWxDTh,1,credit_card,1,885.99,106.32
7PR3DF3gmOeW,1,wallet,1,65.81,7.90
ufvHluHVrOsm,1,voucher,1,27.38,3.29
B1mRfMsChwrk,1,credit_card,10,90.32,10.84
ipygaMq5sNf5,1,credit_card,4,83.4,10.01
5WnAwm3aW7kY,1,credit_card,1,98.85,11.86
zfz1BLTaaSlJ,1,wallet,1,40.09,4.81
mWGbCMUvatsd,1,credit_card,8,714.5,85.74
8f3PqMiadvn0,1,credit_card,1,924.12,110.89
eH9aDMUU4kcr,1,credit_card,2,101.29,12.15
1DpkeNhD2ni7,1,wallet,1,147.41,17.69
RZxINDYKsMlm,1,credit_card,3,64.2,7.70
DrsX6fAa9knf,1,credit_card,5,171.19,20.54
aTVfbV0TAZju,1,credit_card,1,615.11,73.81
lhA3hpAj9SGp,1,credit_card,1,128.29,15.39
Q3azhoyJ1cga,1,credit_card,4,148.32,17.80
zPV7OFxVEF96,1,wallet,1,210.18,25.22
iYc93q5sNxAR,1,credit_card,6,13.69,1.64
pCGZnglgMObe,1,credit_card,1,271.83,32.62
tkrB0fsVGhzc,1,credit_card,1,48.54,5.82
eZhtChQ8gx0m,2,voucher,1,9.25,1.11
QlS6UqYsUQgW,1,credit_card,6,9.96,1.20
2qdppXxf2fcf,1,wallet,1,145.91,17.51
HlIdju1qTYic,1,credit_card,1,54.57,6.55
JWEWNpF9epbU,1,credit_card,1,7.54,0.90
rL6xldk4E7F5,1,wallet,1,127.54,15.30
0BvJX9Upaybx,1,credit_card,2,66.99,8.04
8lD5hMSIP6wr,1,credit_card,10,479.44,57.53
jCFEa4TPZKnK,1,credit_card,1,254.22,30.51
GClM492QxzYX,1,wallet,1,214.5,25.74
JfXrJr8Z5hwM,1,credit_card,3,69.97,8.40
XgOPJjG87Txp,1,wallet,1,213.93,25.67
jxYX4GnfVjjq,1,credit_card,4,277.25,33.27
CB7SNCTAdXWw,1,wallet,1,57.32,6.88
QAsAaX05Avm4,1,credit_card,2,358.04,42.96
TIS0WegV80hB,1,credit_card,4,34.21,4.11
tH01aAItJe4X,1,wallet,1,385.68,46.28
O6mdHrLDKgng,1,credit_card,1,55.3,6.64
dBsAxHWAMtVA,1,wallet,1,21.17,2.54
Z0Uw4vAlYJzc,1,wallet,1,1146.2,137.54
XSN7PIvSMW58,1,credit_card,10,1326.85,159.22
yulv0PFb18YK,1,credit_card,1,61.96,7.44
kW7cLiyrZuXc,1,credit_card,4,53.16,6.38
SEXAlavYsMtF,1,credit_card,1,243.5,29.22
05ZAsTNa73et,1,voucher,1,888.84,106.66
XgHT0YgvU8pi,1,wallet,1,149,17.88
H5RGxmfo1ohz,1,credit_card,3,141.6,16.99
1tSogfjUZ96p,1,wallet,1,226.7,27.20
ihdNTztWFe7Z,1,credit_card,10,43.92,5.27
4kWLzjrr7dNX,1,credit_card,4,298.83,35.86
KZi4Cs5cLLtz,1,credit_card,5,351.96,42.24
kVJaKg2e5Ukq,1,wallet,1,311.91,37.43
yx1RtRiBCNqo,1,credit_card,2,228.52,27.42
CsSEJmkwT4Ka,1,credit_card,8,98.71,11.85
kk7gkUXIEykh,1,wallet,1,147.99,17.76
2MpNkop0i67h,1,credit_card,6,206.88,24.83
zkUcCrQaMAqY,1,credit_card,4,171.49,20.58
gc5uLUvmL5qw,1,credit_card,3,20.88,2.51
SwXzewU1GsuP,1,wallet,1,50.08,6.01
n9jNzJVoL3xZ,1,credit_card,6,49.04,5.88
vhuqoT3wqEhB,1,credit_card,1,22.2,2.66
tiyuJi4eK4DA,1,credit_card,10,324.97,39.00
XVvaKIpo01F2,1,credit_card,10,669.96,80.40
5l2rmYpamwOI,1,credit_card,1,91.62,10.99
W0tytijkBKnc,1,wallet,1,151.95,18.23
z8yphUyxFu1X,1,credit_card,7,229.99,27.60
aKelzQjqVRQ0,1,credit_card,5,120.39,14.45
T0ixrE1sVJso,1,wallet,1,141.11,16.93
0R1IlBGTOpPP,1,credit_card,10,326.09,39.13
8lKvTkjKorwO,1,credit_card,1,35.9,4.31
eNuamRKIWpei,1,credit_card,1,1080.56,129.67
phaSXuuPqvVg,1,credit_card,2,551.25,66.15
PFKKtmRTYfgm,1,credit_card,6,174.75,20.97
ggtLNRUTASN2,1,wallet,1,692.59,83.11
ls3ffSyoFNOL,1,credit_card,1,118.08,14.17
WZc59tQ36cWY,1,credit_card,2,247.9,29.75
ktYFvzCpZEk5,6,voucher,1,182.98,21.96
qZCY2KAW6TLs,1,credit_card,3,464.55,55.75
PWe5SM0TeCqK,1,credit_card,1,42.09,5.05
WQQ9ZR579w5N,1,credit_card,1,42.65,5.12
627UBBSUaW77,1,credit_card,4,431.15,51.74
oqBtvLOZQ3Fg,1,credit_card,1,52.64,6.32
A1uJNxlRZDGo,1,wallet,1,327.29,39.27
I7gwZ47k9UZC,1,credit_card,6,359.04,43.08
2fBppU1Ex5pb,1,wallet,1,628.35,75.40
WXEKFyvYKZLM,1,credit_card,6,121.08,14.53
eDEw0QlBY3bT,1,credit_card,6,405.83,48.70
jHVxoPntv0ay,1,credit_card,4,170.86,20.50
9GVDMcOtyJwM,9,voucher,1,12.14,1.46
MtWqhJ6pzif4,1,credit_card,3,169.39,20.33
jpxBFFiqv3Bi,1,credit_card,1,398.41,47.81
3GeCXlowypqZ,1,credit_card,8,183.08,21.97
e2Gvnn57vltS,1,credit_card,1,29.76,3.57
MuVPzQcsTMgs,1,wallet,1,82.38,9.89
iqweEntXRpSZ,1,wallet,1,183.03,21.96
MoK51jB7FEEV,1,credit_card,1,177.54,21.30
uUaLNwngMkO7,1,credit_card,3,161.97,19.44
eoRsLrcA509a,1,credit_card,1,1658.81,199.06
CVyVH0Tvt6bn,1,wallet,1,190.88,22.91
1sIhU9YAPWvB,1,credit_card,9,155.65,18.68
Q43reHdUjbt0,1,credit_card,2,26.87,3.22
ea5I5deiL7OJ,1,credit_card,1,127.16,15.26
YOmMlN8Te5Tb,1,credit_card,3,56.87,6.82
DRrS3MOYgwIZ,1,credit_card,10,21.27,2.55
isZSK9oKyheS,1,credit_card,10,120.59,14.47
0ZL8XxF4nzNf,1,credit_card,10,395.45,47.45
eNuZS6vxciHV,1,credit_card,4,554.49,66.54
TQP35fFGCafF,1,credit_card,4,168.35,20.20
DI5ttg3BrmWz,1,credit_card,3,71.2,8.54
oaVYQZDKEIuU,1,credit_card,1,423.17,50.78
GCrXmQ2VmBWw,1,wallet,1,43.7,5.24
Ln6q75WRVlku,1,credit_card,10,74.35,8.92
72NcR6Kkm6gn,1,credit_card,1,106.2,12.74
eOOZxDL8DHmK,1,credit_card,10,290.76,34.89
nggAx3w3K4a7,1,credit_card,7,201.23,24.15
vDkYMM2x5h6l,1,wallet,1,411.56,49.39
U6FoI2D4DEk1,1,wallet,1,82.31,9.88
8G1HZKgmeKgQ,1,credit_card,1,29.68,3.56
cMBTIGss2YhG,1,credit_card,8,362.41,43.49
CPGx1owZht6D,2,voucher,1,55.02,6.60
jSDWzhgB3UlX,1,voucher,1,841.28,100.95
mg7qpzHwUkne,1,wallet,1,53.16,6.38
KcsGM9a1mQ3d,1,credit_card,8,21.85,2.62
LFmZYYEdFI97,1,wallet,1,139.43,16.73
xNVjPlVA4COO,1,credit_card,1,101.61,12.19
wju1o3MI4aM6,1,credit_card,3,43.07,5.17
T8datTtIQzTq,1,credit_card,5,313.93,37.67
kPncrJKdkWLs,1,credit_card,2,161.84,19.42
hetaJW1zGkoN,1,credit_card,1,73.81,8.86
rvms8ULstUJJ,1,credit_card,3,425.02,51.00
ZlGc9nnaRYv5,1,credit_card,2,54.2,6.50
DOj6v7pTzmux,1,credit_card,1,665.87,79.90
2jugViYeVXiN,1,credit_card,2,169.32,20.32
d6R77RAKP6tQ,1,wallet,1,272.18,32.66
cAGPuDFcAkN9,1,credit_card,4,273.42,32.81
SUZZMNspzD4H,1,wallet,1,229.75,27.57
beTHFMinJiTl,2,credit_card,1,53.82,6.46
