order_id,product_id,seller_id,product_category_name,price,shipping_charges,product_weight_g,product_length_cm,product_height_cm,product_width_cm
UmvnOYKiCOPN,Ml3iiMNHfYG6,Hu2DDdhrQSSv,toys,113.49,9.26,650,16,100,11
BCfLkxaYgU76,Z7wZtgymp2TI,4x6Z2AgJ9ya3,toys,28.82,30.5,9400,75,15,50
uQY71pG72Jtv,Mf7jCJkbuNkv,h5jBMl1c5nuX,toys,97.44,30.66,100,18,6,11
Ri4PZAJFy8YW,erAYMSoZxueE,LLty41IbV7xo,toys,383.5,2.46,700,17,13,15
sgC6l3Gv6cIt,ZUu6bBXZ9NAT,bI5cDrYjs9Qa,toys,13.97,50,1300,22,27,22
j9ELhVMBZDsq,wdV7yJzaz3Su,coi9xkdo66JI,toys,44.95,73.09,4338,17,12,14
jT8HLtYL0nJs,yG7CUGKi2GAW,TkPqZGbuKhLw,toys,55.83,14,1250,21,15,18
WRhylnGBipkl,v3q3uoDAVtkQ,rkyYwbuaxrJa,toys,137.99,15.67,150,16,16,16
YIh3r9GEOF9F,JMO1fdiVTpU8,ZsDn106jXrgr,toys,71.8,42.48,1750,30,20,25
6pNLdn04jJ9p,ZCl8uzGtsix7,H32Btn9yKh3b,toys,202.89,23.7,193,16,16,13
Qcr9zHlqJ8QG,8XP7gohtmFRq,cYJkVT6fDynQ,toys,159.9,31.18,1050,20,20,20
ATWh3dsLoGnm,MXIDpBL8zOVA,XiLZgWSbLbMn,toys,189.05,47.35,1350,27,9,18
eM7NLMhSNBft,gu52nUhbmETP,K0qPVGdA91KO,toys,148.5,86.56,9400,35,45,45
l2VZkFaO24Hy,oyMpeo1ygoQ4,OdnRCxXEzI4n,toys,161.6,0.53,450,16,16,16
L2ZqOBMpzfLJ,LhPepypeyEm9,qnplB5uiTm6l,toys,257.6,21.98,288,20,13,17
FYlurtEhFTO9,rLuu8EnzUWro,yWBcmXHhf5dK,toys,170.7,30.66,250,30,5,15
8fiTJ4pLFewN,ssZQDTdv1ISb,Zj36u9uWzYUi,toys,13.7,49.86,400,34,4,22
4Vb2AFB2K4Sh,NeVzdt0ztcjb,htfLa5LKJYWU,toys,467,20.67,2600,40,21,25
oMP1OwN6oEg7,XpLlbxJHwhdb,9fFFM6RBxCkT,toys,299.87,6.08,500,30,30,30
2y4vYdai2qsn,ZptXAitLkJ5f,MzglQpTRHvOK,toys,101.75,67.88,300,16,11,12
HRFYnCpsN7AE,SLTlrWtcYt1m,r7VxefoTVHbb,toys,692,2.75,1750,37,22,40
pOgFFSiLKLFo,ronaFSyRDCrW,olJ9Vx6j3yjJ,toys,259.99,86.96,1250,26,21,20
bbLUOFlyI6xD,PDGkgx4LthXN,sVwxlToTFBSf,toys,1949.9,65.1,2450,16,16,16
AunM2i18liEY,ZmHOMRVUkYni,EGW4UK5bOeEZ,office_furniture,2999,20.66,16167,64,62,25
W6dpjAGIBBkT,8zm3Wjo87Djg,EeqYb9aORiFP,toys,35.35,6.77,450,20,12,14
rRNMzlP7bNSy,NOUzOK6oPfZx,aYMzRgxPxhUL,auto,184.9,28.24,250,16,6,15
FJz8IY6zShic,LbsK89Z9VFn4,BGPWBRIq3VJB,toys,55.55,12.28,300,44,5,18
6nWPXpl3wF14,dfCCrrT7vt4r,A7s2wiNKJ3HW,home_appliances,295,95.31,11950,50,2,37
MLkP8kGUSKdk,8EMcxO7AFhVP,vlLUp3U56e8x,toys,150.82,70.26,180,17,10,13
fPmc2cZnDyYX,z9r4yfctEfv9,ruq0u2ZpAMDr,toys,538.9,80.11,3250,36,10,35
JGKNarwCvsRd,owiy9YOTESK2,v7C619QzbXVy,toys,820,61.32,500,35,7,27
Hdwps0t3pfHx,EmMR6ar6GKbt,l1pYW6GBnPMr,telephony,820,47.55,300,17,4,12
YvPmqwUbCbdr,nv3e2A1n8Vnz,Ko3LWNo5BK3H,bed_bath_table,692,62.27,1000,28,14,16
aLXhOhqoytK3,1g9qxm5IKmat,sVwxlToTFBSf,health_beauty,261,69.72,1450,20,15,15
PpU5bQTgh0ce,FkDNIFiX19cI,FcrnIEqLCqVq,computers_accessories,12.65,29.21,173,18,13,12
blodOgNHCz2q,AcNTDCToH3cj,nHGEkM2UCRjt,toys,168.98,62,450,30,20,11
opTIpXY9uhIR,QCAiaLSyGTa2,zPSCpHFnSfys,toys,124.85,21.54,375,29,14,20
CEk2kkbHepxK,CxgtTfMUcZBo,yltqvkLskQa3,toys,188.8,123.02,600,19,7,12
01DeKzdBkhZS,mUzVm5ukrxKM,HQ4j3Fr6B61e,auto,120.38,34.79,5950,65,11,65
Q1LGcMyVVJf7,bqqxwmvJ83p9,O9tOG5t8gCqC,toys,218.99,34.57,1800,21,13,40
eaa4FbRLL9ML,BekeoWJKbWUx,Piy4549ByrWo,toys,85.2,34.33,200,21,2,16
z8Ls1lEz90zT,A3wQsdF5uhAF,94l6BertAIx7,health_beauty,27.8,5,1350,42,12,11
eZBPKUoqtgbm,QoVFs1Vy6QsX,zgxmymXtWiKO,toys,47.91,23.6,150,16,4,16
MoWDwafgRZ2j,TCRsa4tRSNk9,1svDQkmb2Knh,toys,111.27,67.11,1200,30,30,16
v8EUdvwKC2eH,HDq02GU8zCWs,kT4UPkqxjZhU,toys,100.99,39.72,3008,32,45,32
ag3UQCEv77nQ,DwErrH6eI5GJ,0Mzbc3aACMOQ,toys,10.35,18.52,7650,20,20,20
KCRqhAuqDrWE,Da0u0ygZQQR1,cUodQhgpRajF,toys,128.99,17.65,817,33,22,39
35pae6MY617n,KhyrWZjvyIVg,UOGIrJtSldvd,toys,692,70.34,5850,90,20,20
ahUDd1eG2YXj,TuFy7n9FAIjT,u9d4l6WEjhWh,toys,68.1,60.07,250,28,6,12
Oe0Z9dbraouh,qwEFxK5smWos,8cMMpAAFEsxE,electronics,181.56,34.33,125,22,9,16
zHxhPRrLuYC4,89oT9Pz9eQaA,7OKhjPME8ZK3,toys,274.49,7.77,150,16,13,14
Be86vrubcSOe,jyqvHPkDKFDV,DHOPtCppeECW,toys,820.05,38.66,567,26,12,26
VhPjCCv0CQyR,2TgfL4g4a1cZ,2HgT2MWHngsN,toys,119.2,24.81,500,35,15,20
05OCoWdnbHqs,m5bqDYVPxyn8,WQVVoikIawHa,toys,79.8,32.45,17150,55,40,45
OaI9XimOnKkE,97b0l7e1yhIs,r1MWgvi27H4g,toys,56.89,50.82,1200,20,16,20
kChvxK1vcaza,YCBB2zIskc8R,ZsDn106jXrgr,toys,88.53,24.01,1700,45,25,35
si14QHz8EgMN,zkWuQxp8ghN0,KbKfjMfPEhfC,health_beauty,9.89,54.09,250,23,7,15
6KK6NdPAaCPX,ag5UnYsVeWIM,TkPqZGbuKhLw,toys,70.23,34.33,100,16,16,20
hH1PvrrOrdGA,vLzJgpRoxzR3,9xdiogxz7kit,computers_accessories,56.89,7.56,214,18,14,13
dWx37hXdGD7Q,KGmqPGk8xh9d,yKLv906bPfTs,toys,170.7,61.32,600,16,24,22
UjKhuf53gaPd,374BvNWu9nPK,8mVLKV0XOTsx,toys,71.8,43.69,750,50,10,50
OFOSs8XnWOuW,kVgPf9MXnnso,8cMMpAAFEsxE,toys,47.91,6.87,150,25,7,16
kuYM5J01YJsf,d3ILTQE9cCuM,bHmT4AGsAi4X,toys,125.46,104.37,18100,45,65,40
URBFH4Ho2n5g,J0G51FCfiuE8,ErNdnCxofJMU,toys,215.94,61.32,100,16,2,11
0epQzWLOemYq,bgS9D0lHhDlh,NSTd0PXlulDm,toys,2799.65,9.07,3350,31,43,21
v9PV1AauLkc7,HDq02GU8zCWs,kT4UPkqxjZhU,toys,99.97,44.23,3008,32,45,32
2l4uG3sSDPTH,QgPbnYUK3dFZ,QwTHQ3NRUJGs,toys,36.3,67.74,600,21,18,20
7apLAwg1pjyH,GpuIlolII07t,NwPn61VaD1X6,toys,371.2,32.34,100,19,4,11
LBQ3jgrDPu0W,5TFwj0t5Sxcq,16pMg4KJ3hIj,toys,345.6,36.04,900,16,10,16
7dl45iRZKm2A,iH6ULRnW667K,XLxN4hdOlYco,toys,145.99,32.34,50,16,3,11
Z6fDcNcmPsKk,3tjvLVJr48Wa,G9dmEg7QNcWV,toys,564.99,47.55,135,17,4,12
54rtyVAG300G,gtV5Is0Wo5OQ,NFUo7mzHc8co,toys,1780,47.55,550,17,27,17
oFQUVc2rDQhx,Es7bu8BqPLf6,eCVvpO3y8lid,toys,15.8,11.39,1700,41,18,20
0d1VZW5F4PML,7VkXQhYvmPFg,BWczKEOZMEFy,toys,23.1,38.62,2900,69,11,11
vYEdSRdMtJQ1,qDgjT36KwfcF,HPuxRyj1uNUP,furniture_decor,128.99,89.86,2500,40,10,30
4OiwhK5KZ5D9,jowpxEhRo2Cp,zXm1l9WjzYX5,baby,40.33,20.9,213,17,8,12
F5MRm04fBtKd,0qUN73M4AnRV,qmuXHRRKXLbt,home_confort,87.9,30.66,100,18,18,18
f1ymNcmLa7nU,XNETxyTWKX7y,wHjhi9SzdCYB,toys,136.94,174.45,350,18,15,18
KWmZtjekGBal,LxzieVzc0fZH,Djfhy4pnkKOC,toys,213,77.14,22350,32,74,53
VsOoGeVbETp2,Beg0Nn0DnaDc,bl8PTwqK0kvN,toys,95.03,14.25,325,21,21,21
VVp1YQrP5F1v,6CXAUIgAVzLV,pjP2ZPCbq7R4,computers_accessories,347.45,7.51,150,16,14,11
I1iSViEMrGRn,mcj4hOj1Hrf6,5Ja2lH0N2OZt,toys,71.8,26.26,600,20,20,20
w8rsHNpgZC0j,wKU29UE9El1Z,GU1IRg0p4O0N,toys,97.81,23.57,250,16,5,12
uPnbeUwbo3ik,baO5UlHQAGVC,16pMg4KJ3hIj,toys,346.99,1.64,650,16,10,16
NL59nf03ytE6,6iL6VLo1BpQy,w8sp9xWrYYbK,toys,127.77,2.46,200,24,3,19
u8HBz9AwqPQ2,tz3e5KHOtJAW,g2syaRzQEltv,toys,134.89,49.86,3600,36,10,23
xJG3gKI9W5Cd,1fFwMSMeTF7x,m6IJZtqbZBZn,toys,820,6.87,350,28,10,37
zwC748eSLHd0,o6Na5dqQ8W2g,coi9xkdo66JI,watches_gifts,1934,87.74,314,18,11,14
XP9YMEPmqpDL,MJ77jyTmMIRj,uTIAEgmMz9UK,toys,102.48,251.5,1037,25,24,20
hrR8hfDFBRwG,CbO2AA1QTvTQ,wYEsFwaY8Gxa,toys,849.5,28.96,8350,50,20,40
vDUo2hhvKUHw,qnNq0WJ1BMs6,BWczKEOZMEFy,furniture_decor,2899,6.87,400,69,11,11
93Vv8lhpS76t,xaCyTc8lSdIu,YVBAT3QqF9Qj,toys,389.89,49.26,1000,42,25,15
GSCeMosZDJqd,qLZKX25JRdB3,I4ffj2osK42R,telephony,17.91,34.33,203,14,16,14
j13k7BsohMSU,qDgjT36KwfcF,HPuxRyj1uNUP,furniture_decor,24.79,70.12,2500,40,10,30
yDl4ZnNEFbGw,q5VCaQo9VxDa,J8zCrgNURNmv,toys,142.14,27.45,22200,37,23,35
nsD0h65Uep7D,rKXoWNJxVSE7,0Mzbc3aACMOQ,toys,91.33,38.34,6050,20,20,20
63D4OasIoCI6,MQlNR59cgOB2,yJyItN8uakce,toys,37.29,18.67,1535,49,8,21
nD5nL1RIgddX,tABJGLdoP4Vw,TS138RFieWKn,baby,107.6,67.12,300,17,7,24
ESpoYdbWW29U,hrjNaMt3Wyo5,r7VxefoTVHbb,toys,692,46.76,1850,37,22,40
0tZWalgCxXvj,p5hUaxPFX9O3,A7s2wiNKJ3HW,home_appliances,777,77.6,250,27,13,17
tbBQfMjyhh6i,LlYy2pEHWpUH,AHG0TE6bRNNY,toys,57.89,6.87,300,30,15,15
WXhbQGhhVDfD,RN4reA9KwOXf,O04i82YS0uAJ,toys,53.99,171.88,600,20,13,20
jsPNpWUmOeCk,haln9wsfk4gB,coi9xkdo66JI,toys,169.99,92.85,250,16,9,12
Enu0wCupkNgX,SitPMWGsmpa4,WUOUhAYcu4tr,toys,13.97,110.14,450,20,20,20
C1U3GAJGbaQE,LTZLlGYPc549,QaFphUAb15RL,toys,95.03,14.31,1138,35,28,24
VUxQrtNZND6p,i8rOWNVCU8SG,X5fhqRmuvQ9Z,toys,178,13.71,200,17,11,15
4kB1Ido129Pw,kmmt1qJJApow,2a07LobkzHUx,housewares,49.13,50.28,300,25,2,17
g4U4ZtGNh9Cw,1cjp7hc16Ou5,WG2pVERAEzeW,toys,171.9,17.38,700,46,10,32
4qEOGtorN2Si,CCrvoBA46CNs,EGW4UK5bOeEZ,office_furniture,154.91,47.86,2600,40,45,39
mczZigTAkJIU,nazyqebpRO8k,olv2giLOoMuz,toys,99.49,33.14,1650,30,18,25
G77ycFTM5gik,PPD04tJyTjHc,dueCajRNsGcT,toys,86.4,59,1300,30,30,30
K7EUdcS1pkqo,9nCRpusPwpLo,sevytuBWdSFl,toys,265.9,70.34,200,25,2,16
GU0K6auzWqaT,LaDJSHV469G8,X5fhqRmuvQ9Z,health_beauty,53.7,17.26,138,12,9,18
f57XUd5RNdaw,JmJ6TyM7LkAn,CutJkKSkib8L,housewares,849.5,43.72,22050,55,40,60
C7yMS0zh35xD,D27helji65vm,FcrnIEqLCqVq,computers_accessories,159.99,62.6,188,20,16,15
2lurQyP92xHr,thVu8wtNKd5H,g6AdzghqF6DD,toys,782.25,222.38,2900,35,12,30
0sygvxPcfvOc,jaTqEBTZHnWK,HPuxRyj1uNUP,toys,820.05,32.95,900,40,3,30
hEiuhCkBtHKv,82DpsHGTLkGB,coi9xkdo66JI,toys,52.9,24.11,444,20,14,16
k0pYacFEfBfB,x7LQ6tCvXa0m,6SEfGu8XEXxz,toys,56.89,75.46,1038,41,22,28
VTMdSr8tnTVh,2NDHjxdUzmLC,QVo9EUjjuncJ,toys,33.41,59.91,6550,30,30,30
DJDtqYLW06Sf,BLvLwAOYmVGd,7KovPWNcMm5O,toys,69.7,37.86,3400,32,24,24
hGLDvbkIEJrd,5o80NIKZy6Rs,BfK8XAwCdM0A,toys,0.85,82.12,900,30,4,20
9zVtM6sSsQ3w,GWvsM9DGpH3t,oMXaIym2crTL,toys,899.5,23.88,700,39,7,39
jyvRBVpvFQTG,sCONCvmO1cEY,0Mzbc3aACMOQ,computers_accessories,517.65,82.56,6550,20,20,20
PhRz1vMP61Xu,X9sl5gbsIDb6,RKad98cTxhSb,toys,149.08,26.88,1825,53,10,40
Jw4zCnlBfB9R,WH6jI4Oqb0bf,kDbz3z94TeCL,toys,156.3,17.68,225,16,3,13
kqIRG4UVlAE0,xzrBL3IjUoex,luzDO2kXE6wp,toys,355.9,131.63,250,22,5,15
DYd3UfAlHWCq,H6EbpVsFlm5M,AHG0TE6bRNNY,toys,139.9,7.52,200,19,19,19
he5lVPYNrWWJ,BFbSQQBm5NgM,1h6SSNc2BYo9,toys,86.32,14.01,400,95,6,47
8lrApyz8hb3J,7qQDxDqEqDhv,ruq0u2ZpAMDr,bed_bath_table,150.9,15.64,2000,34,9,33
DHXsnbb3aNxm,QbCjop9r90fp,KACnCJzPlOzF,toys,83.16,36.63,3350,40,20,20
YS6yfRcRCLnl,NYmB2zWohhHJ,yGbPyLPc8PmT,toys,1298.99,20.9,250,16,2,20
PuomYybatAtl,GBwqcwzRE50J,Q7KPZkDolYKN,luggage_accessories,319.29,36.46,1600,55,37,30
heLrAMObMocq,46mXgCyqZ1zg,f9ZjTvStsXQw,toys,820.05,6.08,950,31,4,23
6DFejWrt1BAS,69JeV4sklD2J,INwQcGqoPZrs,housewares,45.83,63.1,300,16,15,11
Hq0BqiBKcJ3F,UiOSmZrwZijl,1tQXSFyHrsGq,pet_shop,55.83,38.39,6200,69,10,49
xsVvMuTATDx4,mKHi6yh2nolI,Q2NwKBfUdtHW,toys,56.89,7.51,8200,40,35,35
9bcG928KYwci,iXJtwfhxQZdE,8cMMpAAFEsxE,toys,1449.5,20.9,150,25,7,16
EVYTEQx3CimZ,ZOxCFSQntBBk,ruq0u2ZpAMDr,toys,93.55,14.68,2900,35,9,34
rpmwOEZs1zls,wpPrD7KFAKiR,9nUFe6rMkAaw,toys,65.6,22.56,1300,26,26,20
oQML56CrqB4w,JwZamkHu7aMa,RqR0xDzYYMMJ,toys,513.9,35.48,3000,22,51,22
Q0uiM7smDwF1,1KNkjfyagvYd,8NRu71xuHwbR,toys,152.19,147.57,2800,104,5,80
0QYPNmKl5kGH,iA3RWGxSn85o,q1Q2n7nr6h9B,toys,395.6,59.82,1500,30,18,22
FGuhUUOJnepz,AQxcJMrTo8Hc,4YvZWfI3A03T,toys,2400,24.73,1650,40,6,30
1AzmYUlmMVkt,USrWNwdVuUhu,lfRV5qiPQJXi,electronics,116.55,65.07,1250,26,10,18
tS5GZ1XY0951,zG42xowdOJzP,RKad98cTxhSb,bed_bath_table,198.5,41.41,1200,45,15,35
cDsghfOALAhD,5a3fOLvOnQ3s,coi9xkdo66JI,toys,159.9,19.63,396,18,11,14
uWgTuU4ArFed,JRrIk5AjmkgB,5Ja2lH0N2OZt,toys,23.95,91.93,1100,36,24,16
trsl2PvUqtp8,pafnbRuudLiI,xlwedf1VX1YA,toys,170.7,60.07,320,36,7,23
NjanNnXw2ObL,BBs5pwxlBEvC,V3iKL8r9W9NR,toys,356,17.38,1400,100,7,15
D84ag0XlVfXf,aj4kbcxNEnZj,K0qPVGdA91KO,toys,178,7.79,4000,30,35,30
tJULHbRzGSRt,s4lf43RDlukP,xfs7JMlCE2QZ,sports_leisure,125.46,2.93,875,40,26,20
inASHCDsgO2K,eXRTuqgjODK5,RKad98cTxhSb,toys,75.25,10.95,1600,45,15,35
XnzzMyV0pimD,If1CPLkCXysY,WTbhLip6Y9IF,toys,150.9,92.03,353,16,12,14
bczcjJQ6R9yR,tooPqFsaDycF,lAnSOSAjk3Uz,toys,741.82,49.41,2200,50,8,45
kC32HPaGaN7J,2H8n6x4BSkuT,UGCjf2WS6Uvy,computers_accessories,929,34,200,21,14,15
KnEWAs9Ed93h,yHVGMzXXwieP,ZYtbaaPNs62Q,baby,966.9,60.8,5867,38,37,30
l3ZH0hu8AICw,h2L3kgHs7Aaa,XePbD5Ocm6Yk,toys,22.3,24.88,700,32,15,21
qZl9byh8VNaf,Y9RZLlJmz7ht,lbmduirZT5rh,toys,69,38.19,125,16,12,12
7ihlAxLriUqx,uCnShK796Rpb,OkFthMYQJf3H,toys,692,46.76,1700,28,14,22
mSCr5Ghj5yLA,a0ElYkmAYo1K,KH9VVC2iPaCb,toys,170.7,164.98,150,24,9,18
stkR1CutfySU,Ob16smuXsukR,qnplB5uiTm6l,sports_leisure,820,20.9,200,16,5,13
izfwWpgzajvj,M3XGF4ltoR40,EGW4UK5bOeEZ,toys,274.92,37.84,21500,76,60,31
b6Mhu8MYQBn3,FfeUwHiAgOED,Cyl6PGvB25KG,toys,164.98,54.99,250,51,15,15
Cyt27bQiDqIq,185Rjb6Jfv2E,EqPcJSwcfSMn,toys,100,37.9,150,16,16,16
2pQGqMn1uUTZ,sCONCvmO1cEY,0Mzbc3aACMOQ,computers_accessories,517.65,17.41,6550,20,20,20
eC5X8oD8Tr2w,EWUacsMkuA5U,yxfgQLIrpHFD,toys,78.97,64.06,100,21,9,14
ABeI6IUuV6PR,ugkr7IPecMRr,QEcBxg0tQry2,toys,2170,47.55,300,16,15,11
gGlu7RTCBS7V,Gjw96XGleQPs,QNwKKOA9Ndbm,toys,50.21,57.19,1075,21,19,19
VfY1RgHGLCSD,SLkyHNVGmenB,7lb1D27JQRX6,toys,335.99,77.93,1700,22,15,22
p3q2rHg4zolo,BDED8oryNbZc,K0qPVGdA91KO,toys,114.62,10.35,1850,30,30,30
WAqm1Rz2MVdn,0GKu93dZZhuO,jSOhwPWVF2Xx,toys,167,47.55,200,19,4,11
UTkq0OQ6OQHZ,dNUUgEkQX0QH,JnZVO1WBU3ns,toys,2899,13.92,700,20,12,20
L3cRdKltVsNe,ouoTDyMDJXoj,EmVwqW8hWMQ7,toys,258.76,6.87,230,19,10,15
lzykBKZqMRsy,3H7nJ3Wp12et,gLmgFBt9KEP2,toys,1590,38.63,350,17,17,17
PFQx3LCtsOpw,EONqiR1E47eo,dHUHvmn8Gewy,toys,109.82,49.72,150,16,9,20
hf4F8k0G8iXX,Hh61P9XhdxJT,zhKBSmYNDuJd,furniture_decor,2399,15.84,2850,40,5,44
SdtY5GSFV6fF,Ixgzcmkd5RE2,f9tu6ULae8aj,furniture_decor,29.4,49.72,200,16,2,11
s6XTJOlKfNSz,ZvqpPIcpiYHc,ItYhqrkUww7D,toys,49.31,39.6,922,30,15,17
51T2Kx6kRA97,ev5SGnFOKVhR,OuItkm6Hi5Zw,toys,243,103.62,157,17,8,13
jw9svgK7GiRr,GZ1fJ8vtf7XU,xAWEvGQUu0MC,toys,68.31,51.45,600,25,20,20
VVWgBg4LKJeW,dAz11YkQkoue,TuPm19CMKvrM,health_beauty,167,32.34,100,20,15,15
YYtc1bbVlgKY,LD1MDnvtgfQE,oMX7XDg7PCkP,toys,55.83,75.81,950,20,5,20
16t0x3Bwp0dR,t81CfnWxi8HV,5YpZRhwM0e0V,toys,749.9,74.27,600,22,18,19
YjnbdUrc8W3q,Vh3SEQRG3vLw,AHG0TE6bRNNY,toys,118.4,6.87,273,21,16,15
cpwP4ojcKpmd,DwErrH6eI5GJ,0Mzbc3aACMOQ,toys,10.35,125.78,7650,20,20,20
vTTH6z3K8Ikx,TSoCeiCbvYVM,pxyYUYfBOHRj,toys,83.36,61.32,250,30,20,32
ndZhS3gE7ORk,fmcw0cX9r0s1,AmYLCYoHSaZ8,toys,36.3,245.75,500,17,10,12
DhG5eLcx6zDY,185Rjb6Jfv2E,EqPcJSwcfSMn,toys,100,16.76,150,16,16,16
9DEEE7Q1PbTj,epf9xJcdwEP9,FGVwTsnkeNNv,toys,54.86,65.24,2600,35,20,20
fGjyhQdRjDIM,EsGYESMNKMF9,SixfIXbZXuJK,books_general_interest,168,34.33,350,33,6,22
M1hafzFIVszl,6cNuwPhhXigY,yeTUTSVMbguq,auto,13.9,21.32,8500,18,29,13
5f9a9KPGS91H,HuJZxg0ZSCIL,16pMg4KJ3hIj,bed_bath_table,72.4,13.8,1450,30,15,30
e5jKZbbpXhUp,d3lNmk6IZMHy,3KuTukGXgD7C,toys,18.1,45,925,25,6,16
XUnTpWOstXSI,hvVeee31iAX7,f9tu6ULae8aj,toys,432.9,5.59,200,16,2,11
exfFuceP4RCb,lwmy1UxpUBRP,xWeDa6d8k06C,stationery,107.85,26.5,3167,50,21,37
xo0T1wcqvSb2,vV85W00BV60Y,RFMenJSKu8hK,toys,167,55.54,350,20,45,20
mmelKla7EcfY,F8BAtqSx40ED,Bf2Vsni9l9DY,toys,236.52,6.18,19300,41,76,41
g0RJF7gBAqaT,uJBBq6zYmpp6,yHsOFiqVrV1u,toys,49.38,38.37,1500,60,20,29
d2qZfJiJMwsP,orlxJ3eSVfI8,dSEHH0pKrdMJ,toys,966.9,70.48,10375,69,8,69
xDsGSnemupCL,Sf66NKlJmjtT,Uhxp4jLBVzJq,toys,128.99,12.59,1250,30,10,30
MR3dz0Xh9pBX,LLJ8RafOWxIT,RKad98cTxhSb,toys,129.49,37.67,550,60,7,40
Y3UniT0V7nGl,6Blx56w4jbyX,AvTLykupHOIB,toys,509.99,24.81,600,40,4,30
OvcH9xwj7uil,pP0Ad904OQi8,oI8R7WsNWWBc,computers_accessories,50.21,29.68,200,41,2,29
ej6hw0IREEu5,gzjCNDwcSKMD,3jo4LaNyJc2x,toys,218.2,12.28,150,16,16,11
JfDdgFBZ8dNQ,UgkSjxoiV9Ev,UOGIrJtSldvd,toys,252.99,12.99,2600,50,10,30
1tAhVzK4MDbp,a2kXUqX5T4YO,2QLSf7Kgi2WU,toys,26.91,51.45,725,22,14,17
HxURJBNbqguh,nazyqebpRO8k,olv2giLOoMuz,toys,233,11.39,1650,30,18,25
mJjMFUuYAsAg,oCDZTamkGz8P,ENekhljjhevR,toys,111.27,17.38,4200,77,4,47
jktJQtgUSdjn,nRlIqhYIQ9sf,ARNPJQjYTDDb,furniture_decor,564.99,30.66,400,25,5,17
hnSfYiWokgBG,o6Na5dqQ8W2g,coi9xkdo66JI,watches_gifts,749.99,63.2,314,18,11,14
KIUFC1Zwv6q2,kKMojCmz72uJ,bI5cDrYjs9Qa,sports_leisure,106.74,29.28,3400,36,41,36
39PP8UHqpWJ9,79KZ9P4mV0WN,9mUBYR4LiO1Z,toys,49.99,44.17,11400,50,15,40
naHTxIG7ojL3,OqEh3i1JAp77,BWczKEOZMEFy,furniture_decor,517.65,29.77,1550,69,11,11
hjP3JFHGRulk,Ftu6Sp1ZeW8J,BttPpAAYFldO,air_conditioning,192.9,18.62,4583,41,47,33
QbM7sQuOu7VS,pHwsx9IipvfT,CYe0rVOTbNZ3,toys,22.2,13.83,500,16,16,20
92blGzJf69Am,Ffe8gTdmyO3U,4cJY064rRFhL,toys,107.63,35.03,533,22,11,20
pslAZh9JrcHP,6rQWDwXACGok,7mz5rcOWkZFW,food_drink,126.69,67.11,1200,16,23,13
TbbZGIUl333I,DsP0QUh8tgta,2Vzr14MB7bRD,toys,509.99,6.87,100,20,20,20
1T7Csc7DHeNN,qXKeJv9t9Nyw,VwdyM1iPhT9K,toys,286.99,45.74,8333,59,31,75
det4Y2DuBVj8,5zjlm4wGGKnH,ItYhqrkUww7D,toys,76.07,0.61,1067,32,13,22
WgkASK5A6PhE,FmF1LAxJQT2Y,eV7Woul7454D,computers_accessories,26.77,95.42,867,34,15,15
rEzO0fcp0Lat,RWEPtPJuNM9z,2jTASjIU2rIf,toys,966.9,67.36,900,40,8,30
RnSAKz4H5zBS,sxsPcHS9BfRT,m3ZW0huovPVQ,toys,153.84,42.04,13950,40,70,40
Ak5NdPm1KDlW,fRSVOGeZ0ad1,73jr4z4JJLzT,toys,509.99,12.28,100,16,5,20
017VL0awW7Qw,iqadccad9zGI,UOGIrJtSldvd,toys,78.75,28.61,29700,65,32,82
EsPBWVH755SZ,nrakn3XUR6rs,4cJY064rRFhL,toys,395.6,59.82,611,26,17,22
NX1PQQa0CwYk,N0eYVpz6WtEq,V0koygjO8uRW,sports_leisure,22.3,70.17,1500,80,14,16
Jyj8LDlxpyEi,pJt5I6yrQP4g,c9lDHwa1ASLS,toys,134.57,67.53,350,27,14,11
i8n9FtoUhtFK,mqrnNPLgsDKO,4SRv5bbOf4fh,toys,95.03,6.41,750,30,30,11
YK3abFywtA0o,071yJclKOr9s,Dq9vmUTxeFxh,toys,1899,13.92,800,20,20,20
KSZZx7caivVU,WWMWcYVrOcm4,gfYgJwNqlPCJ,stationery,128.99,87.77,233,12,4,9
HebmaRfIkuQf,t3U7pRpAFCqC,ARNPJQjYTDDb,toys,3.5,61.32,400,26,12,12
eACFFgaN3xSD,4bl08xi1PpYj,QAf06UklpcpU,toys,399.2,90.04,400,26,6,36
K6luhB6SaWDk,nrR2UnTh9GoK,OtqmUmghcGcQ,toys,820,47.55,250,16,4,11
gzm1joyaECe2,98JAFnjLHozZ,oGYw3FCx0i23,cool_stuff,71.8,39.5,550,100,6,50
l7Rj92hozJgD,zIUa6E3GG8QT,13SGAFbd1P23,toys,19.3,41.26,12250,62,27,47
2C9lQ540xbLz,UT6OtDIYYqx2,CNWoEIUkMX7C,toys,35.35,22.87,350,25,11,15
Iw2vyxcRXTaW,4gSpU6As2iIY,3KuTukGXgD7C,toys,82.91,48.01,117,19,4,14
vXfeCh620gCv,E2e06ABe4gD0,xeWVu6d99qTQ,toys,69.33,74.31,400,18,18,18
mvVZM19m16VK,vLAeozIYc7kD,QEXu1nUd3VzB,toys,82.91,34.33,250,18,9,14
Lu3hqLCrCXX1,AFdaibzCXTt3,pxyYUYfBOHRj,toys,161,20.9,200,31,18,38
